time, %usr, %sys, %iowait, %irq, %soft, %idle
02:17:52, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:17:53, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:17:54, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:17:55, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:17:56, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:17:57, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:17:58, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:17:59, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:00, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:01, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:02, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:03, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:04, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:05, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:06, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:07, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:08, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:09, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:10, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:11, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:12, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:13, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:14, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:15, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:16, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:17, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:18, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00
02:18:19, 55.56, 1.01, 0.00, 0.00, 0.00, 43.43
02:18:20, 0.00, 7.84, 0.00, 0.00, 0.00, 92.16
02:18:21, 1.00, 4.00, 0.00, 0.00, 0.00, 95.00
02:18:22, 0.00, 2.06, 0.00, 0.00, 0.00, 97.94
02:18:23, 0.00, 5.00, 0.00, 0.00, 0.00, 95.00
02:18:24, 0.00, 4.04, 0.00, 0.00, 0.00, 95.96
02:18:25, 0.00, 6.00, 0.00, 0.00, 0.00, 94.00
02:18:26, 0.00, 11.00, 0.00, 0.00, 0.00, 89.00
