migrate_up_time
1538.000000
898.000000
222.000000
223.000000
222.000000
223.000000
224.000000
223.000000
223.000000
226.000000
223.000000
229.000000
222.000000
226.000000
224.000000
222.000000
226.000000
222.000000
225.000000
222.000000
224.000000
223.000000
225.000000
221.000000
223.000000
224.000000
224.000000
222.000000
225.000000
222.000000
224.000000
221.000000
224.000000
226.000000
221.000000
222.000000
226.000000
225.000000
223.000000
225.000000
220.000000
224.000000
224.000000
224.000000
221.000000
223.000000
223.000000
222.000000
222.000000
223.000000
232.000000
223.000000
222.000000
225.000000
223.000000
223.000000
225.000000
221.000000
220.000000
222.000000
223.000000
226.000000
223.000000
225.000000
227.000000
221.000000
223.000000
219.000000
222.000000
219.000000
224.000000
221.000000
225.000000
221.000000
225.000000
222.000000
218.000000
224.000000
225.000000
224.000000
221.000000
223.000000
223.000000
224.000000
223.000000
224.000000
222.000000
224.000000
221.000000
225.000000
222.000000
222.000000
226.000000
223.000000
223.000000
221.000000
224.000000
222.000000
221.000000
223.000000
222.000000
221.000000
223.000000
223.000000
223.000000
219.000000
224.000000
226.000000
225.000000
220.000000
225.000000
222.000000
224.000000
222.000000
221.000000
221.000000
223.000000
222.000000
224.000000
222.000000
225.000000
221.000000
222.000000
223.000000
223.000000
223.000000
222.000000
222.000000
222.000000
222.000000
227.000000
226.000000
228.000000
222.000000
223.000000
220.000000
229.000000
223.000000
220.000000
220.000000
224.000000
224.000000
219.000000
224.000000
224.000000
225.000000
221.000000
221.000000
222.000000
222.000000
222.000000
221.000000
223.000000
221.000000
228.000000
221.000000
221.000000
223.000000
222.000000
222.000000
223.000000
222.000000
222.000000
227.000000
225.000000
223.000000
221.000000
222.000000
219.000000
224.000000
221.000000
227.000000
221.000000
222.000000
225.000000
223.000000
224.000000
226.000000
218.000000
221.000000
223.000000
220.000000
221.000000
223.000000
221.000000
223.000000
222.000000
224.000000
221.000000
221.000000
224.000000
222.000000
222.000000
223.000000
221.000000
222.000000
222.000000
221.000000
222.000000
222.000000
221.000000
222.000000
223.000000
223.000000
224.000000
223.000000
224.000000
222.000000
221.000000
226.000000
219.000000
226.000000
223.000000
223.000000
220.000000
226.000000
220.000000
221.000000
222.000000
222.000000
226.000000
221.000000
222.000000
225.000000
224.000000
221.000000
226.000000
219.000000
221.000000
223.000000
223.000000
222.000000
221.000000
221.000000
222.000000
224.000000
224.000000
221.000000
224.000000
223.000000
223.000000
222.000000
223.000000
221.000000
222.000000
222.000000
225.000000
225.000000
222.000000
224.000000
222.000000
222.000000
223.000000
219.000000
225.000000
222.000000
224.000000
222.000000
222.000000
227.000000
224.000000
222.000000
221.000000
224.000000
223.000000
222.000000
222.000000
223.000000
220.000000
222.000000
225.000000
225.000000
222.000000
223.000000
225.000000
223.000000
225.000000
223.000000
226.000000
222.000000
223.000000
221.000000
218.000000
223.000000
225.000000
227.000000
222.000000
224.000000
222.000000
227.000000
224.000000
227.000000
223.000000
221.000000
224.000000
221.000000
221.000000
220.000000
222.000000
223.000000
225.000000
221.000000
225.000000
222.000000
222.000000
225.000000
223.000000
226.000000
221.000000
221.000000
217.000000
224.000000
224.000000
222.000000
226.000000
224.000000
221.000000
220.000000
223.000000
224.000000
224.000000
222.000000
220.000000
221.000000
220.000000
222.000000
228.000000
223.000000
221.000000
227.000000
224.000000
223.000000
224.000000
224.000000
224.000000
222.000000
221.000000
222.000000
222.000000
225.000000
222.000000
220.000000
225.000000
222.000000
219.000000
222.000000
223.000000
222.000000
223.000000
221.000000
224.000000
223.000000
221.000000
227.000000
225.000000
222.000000
224.000000
221.000000
221.000000
221.000000
220.000000
221.000000
223.000000
223.000000
224.000000
219.000000
224.000000
225.000000
219.000000
222.000000
224.000000
221.000000
226.000000
226.000000
225.000000
