time, %usr, %sys, %iowait, %irq, %soft, %idle
02:55:46, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:47, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:48, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:49, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:50, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:51, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:52, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:53, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:54, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:55, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:56, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:57, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:58, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:55:59, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:00, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:01, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:02, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:03, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:04, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:05, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:06, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:07, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:08, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:09, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:10, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:11, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:12, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:13, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:14, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:15, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:16, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:17, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:18, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:19, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:20, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:21, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:22, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:23, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:24, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:25, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:26, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:27, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:28, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:29, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:30, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:31, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:32, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:33, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:34, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:35, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:36, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:37, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
02:56:38, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00
